batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,OPS,starting_salary
17,고영민,2008,두산,0.267,126,427,84,114,15,3,9,162,70,39,9,74,14,109,10,0.3793911007,0.3922330097,9,,1984년 02월 08일,,도신초-영남중-성남고-두산,0.7716241104,
17,고영민,2009,두산,0.235,85,281,59,66,11,3,6,101,29,12,4,33,13,76,3,0.359430605,0.3425076453,6,,1984년 02월 08일,,도신초-영남중-성남고-두산,0.7019382502,
17,고영민,2010,두산,0.205,100,293,53,60,10,1,6,90,35,11,3,34,14,67,4,0.3071672355,0.3167155425,7,,1984년 02월 08일,,도신초-영남중-성남고-두산,0.623882778,
17,고영민,2011,두산,0.21,93,176,31,37,5,1,3,53,16,6,6,18,7,50,4,0.3011363636,0.3084577114,5,,1984년 02월 08일,,도신초-영남중-성남고-두산,0.6095940751,
17,고영민,2012,두산,0.265,58,151,33,40,10,1,3,61,26,7,1,13,3,28,5,0.4039735099,0.3353293413,5,,1984년 02월 08일,,도신초-영남중-성남고-두산,0.7393028513,
17,고영민,2013,두산,0.286,10,14,3,4,1,0,1,8,1,1,0,3,0,5,1,0.5714285714,0.4117647059,0,,1984년 02월 08일,,도신초-영남중-성남고-두산,0.9831932773,
17,고영민,2014,두산,0.287,52,94,18,27,2,0,1,32,7,1,1,11,0,18,3,0.3404255319,0.3619047619,2,,1984년 02월 08일,,도신초-영남중-성남고-두산,0.7023302938,
17,고영민,2015,두산,0.328,41,67,13,22,1,0,3,32,11,4,2,6,3,22,4,0.4776119403,0.4078947368,4,,1984년 02월 08일,,도신초-영남중-성남고-두산,0.8855066771,
17,고영민,2016,두산,0.25,8,4,1,1,1,0,0,2,1,0,0,1,0,1,0,0.5,0.4,0,,1984년 02월 08일,,도신초-영남중-성남고-두산,0.9,
230,이종환,2010,KIA,0.172,47,87,8,15,5,1,2,28,13,0,0,6,0,31,0,0.3218390805,0.2258064516,0,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,0.5476455321,
230,이종환,2012,KIA,0.385,6,13,2,5,2,0,1,10,3,0,0,0,0,3,0,0.7692307692,0.3846153846,0,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,1.153846154,
230,이종환,2013,KIA,0.285,42,123,6,35,9,0,1,47,12,1,0,12,0,30,1,0.3821138211,0.3481481481,0,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,0.7302619693,
230,이종환,2014,KIA,0.287,92,122,14,35,9,0,2,50,23,0,2,11,2,33,1,0.4098360656,0.3555555556,1,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,0.7653916211,
230,이종환,2015,한화,0.29,44,100,14,29,4,0,0,33,12,0,0,6,0,21,0,0.33,0.3301886792,1,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,0.6601886792,
230,이종환,2016,한화,0.276,31,29,3,8,1,0,0,9,4,0,0,3,0,10,1,0.3103448276,0.34375,0,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,0.6540948276,
230,이종환,2017,한화,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1986년 05월 08일,,태안초-태안중-북일고-단국대-KIA-상무-KIA,0,
18,고종욱,2011,넥센,0.248,54,105,12,26,5,4,1,42,9,7,6,5,0,26,0,0.4,0.279,0,184cm/83kg,1989년 01월 11일,외야수(우투좌타),역삼초-대치중-경기고-한양대-넥센-상무,0.679,8000만원
18,고종욱,2014,넥센,0,8,12,2,0,0,0,0,0,0,1,0,2,0,4,0,0,0.143,0,184cm/83kg,1989년 01월 11일,외야수(우투좌타),역삼초-대치중-경기고-한양대-넥센-상무,0.143,8000만원
18,고종욱,2015,넥센,0.31,119,407,81,126,25,4,10,189,51,22,14,25,6,81,10,0.464,0.358,3,184cm/83kg,1989년 01월 11일,외야수(우투좌타),역삼초-대치중-경기고-한양대-넥센-상무,0.822,8000만원
18,고종욱,2016,넥센,0.334,133,527,92,176,22,9,8,240,72,28,14,28,5,103,10,0.455,0.37,1,184cm/83kg,1989년 01월 11일,외야수(우투좌타),역삼초-대치중-경기고-한양대-넥센-상무,0.825,8000만원
18,고종욱,2017,넥센,0.312,123,426,70,133,24,8,8,197,54,16,4,22,3,92,11,0.462,0.349,5,184cm/83kg,1989년 01월 11일,외야수(우투좌타),역삼초-대치중-경기고-한양대-넥센-상무,0.811,8000만원
18,고종욱,2018,넥센,0.279,102,330,47,92,22,0,6,132,54,17,4,15,1,96,2,0.4,0.309,3,184cm/83kg,1989년 01월 11일,외야수(우투좌타),역삼초-대치중-경기고-한양대-넥센-상무,0.709,8000만원
19,구자욱,2015,삼성,0.349,116,410,97,143,33,5,11,219,57,17,7,45,6,79,3,0.534,0.417,13,189cm/75kg,1993년 02월 12일,외야수(우투좌타),본리초-경복중-대구고-삼성-상무,0.951,13000만원
19,구자욱,2016,삼성,0.343,108,428,105,147,19,13,14,234,77,10,5,55,5,68,4,0.547,0.42,7,189cm/75kg,1993년 02월 12일,외야수(우투좌타),본리초-경복중-대구고-삼성-상무,0.967,13000만원
19,구자욱,2017,삼성,0.31,144,564,108,175,39,10,21,297,107,10,4,63,10,138,1,0.527,0.383,5,189cm/75kg,1993년 02월 12일,외야수(우투좌타),본리초-경복중-대구고-삼성-상무,0.91,13000만원
19,구자욱,2018,삼성,0.333,116,478,100,159,26,5,20,255,84,10,0,43,5,110,4,0.533,0.392,4,189cm/75kg,1993년 02월 12일,외야수(우투좌타),본리초-경복중-대구고-삼성-상무,0.925,13000만원
20,국해성,2012,두산,0,3,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,180cm/94kg,1989년 10월 08일,외야수(우투양타),군산중앙초-동인천중-인천고,0,
20,국해성,2015,두산,0.2,11,20,6,4,1,0,1,8,5,0,0,2,1,5,2,0.4,0.28,0,180cm/94kg,1989년 10월 08일,외야수(우투양타),군산중앙초-동인천중-인천고,0.68,
20,국해성,2016,두산,0.278,58,151,28,42,11,0,4,65,24,1,1,21,1,36,1,0.43,0.368,1,180cm/94kg,1989년 10월 08일,외야수(우투양타),군산중앙초-동인천중-인천고,0.798,
20,국해성,2017,두산,0.209,57,86,15,18,3,0,3,30,17,0,0,5,4,23,2,0.349,0.281,0,180cm/94kg,1989년 10월 08일,외야수(우투양타),군산중앙초-동인천중-인천고,0.63,
20,국해성,2018,두산,0.333,14,24,4,8,3,0,0,11,1,1,0,3,1,5,1,0.458,0.429,0,180cm/94kg,1989년 10월 08일,외야수(우투양타),군산중앙초-동인천중-인천고,0.887,
122,박재홍,1996,현대,0.295,126,481,75,142,29,4,30,269,108,36,17,53,7,107,7,0.5592515593,0.3733826248,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.932634184,
122,박재홍,1997,현대,0.326,96,331,77,108,16,0,27,205,69,22,14,66,4,59,5,0.6193353474,0.4438902743,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,1.063225622,
122,박재홍,1998,현대,0.266,119,428,86,114,25,2,30,233,84,43,19,66,9,83,13,0.5443925234,0.3757455268,1,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.9201380502,
122,박재홍,1999,현대,0.295,129,482,83,142,27,1,24,243,98,17,13,79,6,85,10,0.5041493776,0.4003527337,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.9045021113,
122,박재홍,2000,현대,0.309,132,489,101,151,31,5,32,288,115,30,14,64,7,77,15,0.5889570552,0.3964285714,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.9853856266,
122,박재홍,2001,현대,0.284,127,489,75,139,20,3,18,219,80,7,7,74,2,86,12,0.4478527607,0.3805309735,5,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.8283837342,
122,박재홍,2002,현대,0.278,112,432,57,120,24,0,15,189,67,12,8,41,4,94,10,0.4375,0.3459119497,7,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.7834119497,
122,박재홍,2003,KIA,0.301,108,392,71,118,15,5,19,200,66,14,9,60,1,84,11,0.5102040816,0.3951434879,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.9053475695,
122,박재홍,2004,KIA,0.253,73,186,29,47,9,1,7,79,29,7,5,35,0,37,8,0.4247311828,0.371040724,0,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.7957719068,
122,박재홍,2005,SK,0.304,109,421,76,128,21,1,18,205,63,22,10,67,2,78,10,0.486935867,0.4020408163,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.8889766833,
122,박재홍,2006,SK,0.259,124,452,61,117,22,1,18,195,73,22,8,63,6,87,13,0.4314159292,0.3570057582,4,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.7884216874,
122,박재홍,2007,SK,0.28,115,347,53,97,19,1,17,169,54,10,7,41,4,52,5,0.4870317003,0.362244898,3,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.8492765982,
122,박재홍,2008,SK,0.318,112,396,66,126,26,2,19,213,72,5,6,69,3,66,14,0.5378787879,0.4230769231,5,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.960955711,
122,박재홍,2009,SK,0.27,113,315,53,85,12,0,12,133,46,15,4,45,8,57,7,0.4222222222,0.375,2,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.7972222222,
122,박재홍,2010,SK,0.22,82,191,22,42,7,0,8,73,27,1,2,23,1,34,6,0.3821989529,0.3069767442,1,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.6891756971,
122,박재홍,2011,SK,0.186,74,161,11,30,8,0,1,41,12,4,1,15,0,36,2,0.2546583851,0.2556818182,0,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.5103402033,
122,박재홍,2012,SK,0.25,46,104,16,26,5,0,5,46,18,0,1,14,1,25,3,0.4423076923,0.3445378151,0,,1973년 09월 07일,,서림초-무등중-광주제일고-연세대-현대-KIA,0.7868455074,
21,권용관,1996,LG,0.125,45,32,4,4,0,0,1,7,2,0,1,1,0,9,2,0.21875,0.1515151515,3,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.3702651515,
21,권용관,1997,LG,0.222,37,54,7,12,0,0,1,15,6,0,1,2,2,10,0,0.2777777778,0.275862069,2,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.5536398467,
21,권용관,2000,LG,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,,
21,권용관,2001,LG,0.245,106,184,31,45,8,3,1,62,20,4,0,13,8,43,5,0.3369565217,0.3219512195,10,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.6589077413,
21,권용관,2002,LG,0.218,125,294,28,64,13,1,4,91,32,13,5,10,5,89,5,0.3095238095,0.2556634304,17,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.5651872399,
21,권용관,2003,LG,0.176,78,205,15,36,6,3,1,51,17,4,2,12,5,52,2,0.2487804878,0.2387387387,7,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.4875192265,
21,권용관,2004,LG,0.235,124,285,34,67,5,5,2,88,25,9,5,27,13,81,5,0.3087719298,0.3292307692,15,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.6380026991,
21,권용관,2005,LG,0.237,79,194,21,46,7,3,9,86,25,3,2,7,3,53,1,0.4432989691,0.2745098039,13,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.717808773,
21,권용관,2006,LG,0.234,79,209,26,49,4,1,3,64,18,6,3,13,4,37,4,0.3062200957,0.2920353982,8,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.5982554939,
21,권용관,2007,LG,0.241,121,349,41,84,12,3,4,114,36,11,4,26,4,67,14,0.3266475645,0.3007915567,24,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.6274391212,
21,권용관,2008,LG,0.228,76,206,15,47,6,2,1,60,14,1,2,6,3,32,5,0.2912621359,0.2604651163,8,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.5517272522,
21,권용관,2009,LG,0.247,128,381,45,94,15,3,7,136,34,5,3,28,7,67,11,0.3569553806,0.3100961538,12,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.6670515344,
21,권용관,2010,SK,0.227,61,154,14,35,6,1,3,52,21,2,2,14,1,34,2,0.3376623377,0.2958579882,3,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.6335203258,
21,권용관,2011,SK,0.211,28,57,8,12,3,1,1,20,10,0,1,6,1,23,0,0.350877193,0.296875,1,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.647752193,
21,권용관,2012,SK,0.2,3,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0.2,0.2,1,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.4,
21,권용관,2013,LG,0.231,68,104,19,24,6,0,4,42,13,1,0,12,1,29,1,0.4038461538,0.3162393162,3,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.7200854701,
21,권용관,2014,LG,0.118,8,17,0,2,1,0,0,3,2,0,0,1,0,5,1,0.1764705882,0.1666666667,1,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.3431372549,
21,권용관,2015,한화,0.22,116,296,32,65,8,1,5,90,22,3,6,18,9,86,4,0.3040540541,0.2848297214,15,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.5888837754,
21,권용관,2016,한화,0.25,40,44,7,11,2,1,0,15,3,0,0,2,2,12,2,0.3409090909,0.3125,1,,1976년 11월 19일,,봉천초-강남중-성남고-LG-SK-LG,0.6534090909,
22,권정웅,2016,삼성,1,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,180cm/88kg,1992년 11월 15일,포수(우투우타),서울이수초-영동중-덕수고-한양대,2,6000만원
22,권정웅,2017,삼성,0.212,61,99,11,21,3,0,6,42,11,0,0,8,1,31,4,0.424,0.278,1,180cm/88kg,1992년 11월 15일,포수(우투우타),서울이수초-영동중-덕수고-한양대,0.702,6000만원
22,권정웅,2018,삼성,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180cm/88kg,1992년 11월 15일,포수(우투우타),서울이수초-영동중-덕수고-한양대,0,6000만원
23,권희동,2013,NC,0.203,121,349,42,71,19,1,15,137,54,4,1,36,2,75,6,0.393,0.279,3,177cm/85kg,1990년 12월 30일,외야수(우투우타),동천초-경주중-경주고-경남대-NC-상무,0.672,3000만원
23,권희동,2014,NC,0.285,101,221,39,63,10,2,7,98,36,6,1,25,3,43,4,0.443,0.363,2,177cm/85kg,1990년 12월 30일,외야수(우투우타),동천초-경주중-경주고-경남대-NC-상무,0.806,3000만원
23,권희동,2016,NC,0.268,14,41,4,11,0,0,1,14,9,0,1,5,1,9,0,0.341,0.362,0,177cm/85kg,1990년 12월 30일,외야수(우투우타),동천초-경주중-경주고-경남대-NC-상무,0.703,3000만원
23,권희동,2017,NC,0.286,141,472,72,135,20,2,19,216,86,3,3,51,17,90,12,0.458,0.371,3,177cm/85kg,1990년 12월 30일,외야수(우투우타),동천초-경주중-경주고-경남대-NC-상무,0.829,3000만원
23,권희동,2018,NC,0.283,104,343,43,97,19,1,8,142,57,1,3,35,4,58,5,0.414,0.352,0,177cm/85kg,1990년 12월 30일,외야수(우투우타),동천초-경주중-경주고-경남대-NC-상무,0.766,3000만원
24,김강민,2002,SK,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,,11000만원
24,김강민,2003,SK,0.5,2,4,0,2,0,0,0,2,1,0,0,0,0,1,0,0.5,0.5,1,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,1,11000만원
24,김강민,2004,SK,0.12,23,25,4,3,1,0,1,7,2,2,1,3,0,7,1,0.28,0.214,0,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.494,11000만원
24,김강민,2005,SK,0.225,23,40,6,9,1,0,0,10,3,2,3,4,0,9,0,0.25,0.295,0,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.545,11000만원
24,김강민,2006,SK,0.276,96,145,20,40,9,1,1,54,14,8,5,14,1,30,3,0.372,0.342,2,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.714,11000만원
24,김강민,2007,SK,0.243,124,334,51,81,10,3,4,109,18,19,10,28,6,57,6,0.326,0.312,1,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.638,11000만원
24,김강민,2008,SK,0.271,106,258,38,70,16,3,3,101,32,16,8,26,6,46,2,0.391,0.352,8,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.743,11000만원
24,김강민,2009,SK,0.267,104,341,48,91,18,3,12,151,42,10,7,24,5,67,7,0.443,0.323,5,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.766,11000만원
24,김강민,2010,SK,0.317,115,401,74,127,19,2,10,180,72,23,9,33,2,51,5,0.449,0.369,1,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.818,11000만원
24,김강민,2011,SK,0.281,80,281,37,79,14,1,8,119,33,9,4,20,2,56,3,0.423,0.331,2,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.754,11000만원
24,김강민,2012,SK,0.272,123,427,49,116,20,0,5,151,31,11,10,29,4,72,7,0.354,0.322,2,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.676,11000만원
24,김강민,2013,SK,0.301,105,352,39,106,22,3,10,164,55,10,6,36,4,54,10,0.466,0.37,3,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.836,11000만원
24,김강민,2014,SK,0.302,113,430,86,130,29,3,16,213,82,32,5,43,4,91,12,0.495,0.368,3,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.863,11000만원
24,김강민,2015,SK,0.246,96,293,43,72,17,0,4,101,31,7,4,23,7,83,6,0.345,0.315,1,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.66,11000만원
24,김강민,2016,SK,0.298,115,366,59,109,21,0,10,160,47,12,5,32,12,89,5,0.437,0.371,2,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.808,11000만원
24,김강민,2017,SK,0.219,88,183,31,40,5,1,5,62,18,10,4,15,5,50,3,0.339,0.296,2,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.635,11000만원
24,김강민,2018,SK,0.298,80,235,40,70,14,0,14,126,46,10,6,22,5,57,1,0.536,0.37,2,182cm/85kg,1982년 09월 13일,외야수(우투우타),본리초-대구중-경북고,0.906,11000만원
25,김경모,2008,삼성,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,1989년 06월 15일,,응암초-홍은중-장충고-삼성-상무,0,
25,김경모,2012,삼성,0,9,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,1989년 06월 15일,,응암초-홍은중-장충고-삼성-상무,0,
26,김경언,2001,KIA,0.287,65,94,15,27,6,0,1,36,7,1,2,10,0,28,2,0.3829787234,0.3557692308,1,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.7387479542,
26,김경언,2002,KIA,0.263,107,274,45,72,16,1,1,93,33,11,4,45,2,66,1,0.3394160584,0.3707165109,1,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.7101325693,
26,김경언,2003,KIA,0.258,125,329,36,85,12,4,4,117,46,7,7,38,3,58,2,0.3556231003,0.3405405405,6,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.6961636408,
26,김경언,2004,KIA,0.243,114,189,20,46,6,2,3,65,25,6,2,21,1,39,6,0.3439153439,0.3222748815,0,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.6661902254,
26,김경언,2005,KIA,0.271,78,188,23,51,10,1,5,78,19,2,2,8,2,38,1,0.414893617,0.3080808081,2,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.7229744251,
26,김경언,2006,KIA,0.18,73,100,14,18,5,0,0,23,8,1,1,9,3,24,1,0.23,0.2678571429,0,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.4978571429,
26,김경언,2008,KIA,0.2,8,20,0,4,0,0,0,4,2,0,0,0,0,5,0,0.2,0.2,1,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.4,
26,김경언,2009,KIA,0.5,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0.5,0.5,0,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,1,
26,김경언,2010,한화,0.253,50,158,19,40,7,2,0,51,11,8,4,23,0,29,2,0.3227848101,0.3480662983,2,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.6708511085,
26,김경언,2011,한화,0.243,81,173,22,42,4,0,2,52,15,5,5,25,1,39,3,0.3005780347,0.3417085427,2,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.6422865774,
26,김경언,2012,한화,0.243,110,268,25,65,14,2,4,95,31,7,4,39,1,73,1,0.3544776119,0.3409090909,0,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.6953867028,
26,김경언,2013,한화,0.276,70,214,24,59,14,1,1,78,24,2,5,26,3,53,5,0.3644859813,0.3621399177,1,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.726625899,
26,김경언,2014,한화,0.313,89,300,43,94,16,3,8,140,52,1,3,40,4,42,8,0.4666666667,0.4011627907,2,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.8678294574,
26,김경언,2015,한화,0.337,107,377,58,127,21,1,16,198,78,1,3,50,2,89,9,0.525198939,0.4172494172,2,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.9424483562,
26,김경언,2016,한화,0.264,66,182,23,48,6,1,5,71,25,3,0,28,2,46,7,0.3901098901,0.3679245283,1,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.7580344184,
26,김경언,2017,한화,0.248,38,105,17,26,7,0,5,48,17,1,0,12,1,27,1,0.4571428571,0.3305084746,0,,1982년 12월 07일,,부산중앙초-개성중-경남상고-KIA,0.7876513317,
27,김광연,2013,KIA,0.625,4,8,2,5,0,0,0,5,0,0,0,0,0,1,1,0.625,0.625,0,,1991년 11월 13일,,군산중앙초-전라중-전주고-송원대,1.25,
27,김광연,2014,KIA,0,8,10,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,,1991년 11월 13일,,군산중앙초-전라중-전주고-송원대,0,
28,김규민,2017,넥센,0.238,14,21,5,5,0,1,0,7,2,0,0,1,1,6,0,0.333,0.304,1,188cm/85kg,1993년 01월 26일,외야수(좌투좌타),일산초-자양중-휘문고,0.637,5000만원
28,김규민,2018,넥센,0.295,104,298,47,88,9,2,3,110,40,8,4,27,6,89,3,0.369,0.361,7,188cm/85kg,1993년 01월 26일,외야수(좌투좌타),일산초-자양중-휘문고,0.73,5000만원
121,박재상,2001,SK,0,8,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,,1982년 07월 20일,,성남동초-매송중-서울고-SK-상무-SK,0,
